graduate_id,gender,jurisdiction,course,course_type,cohort
2747,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2748,Other,Buenos Aires Province,FullStack Python,Initial Programming,2020-2
2749,Female,CABA,Big Data,Initial Programming,2020-2
2750,Male,CABA,Testing QA,4.0,2021-2
2751,Other,CABA,FullStack JavaScript / Node.js,Advanced,2021-2
2752,Female,Buenos Aires Province,Testing QA,4.0,2022-1
2753,Male,Buenos Aires Province,FullStack PHP,Advanced,2021-2
2754,Male,Buenos Aires Province,Big Data,4.0,2021-2
2755,Female,Other Provinces,FullStack PHP,Advanced,2021-2
2756,Male,Other Provinces,FullStack PHP,4.0,2020-2
2757,Other,CABA,FullStack Java,Advanced,2021-1
2758,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
2759,Other,Buenos Aires Province,FullStack Java,4.0,2020-2
2760,Female,Buenos Aires Province,Testing QA,4.0,2022-1
2761,Female,Buenos Aires Province,Testing QA,Initial Programming,2022-1
2762,Female,CABA,FullStack Python,4.0,2022-1
2763,Male,Buenos Aires Province,Big Data,Initial Programming,2021-1
2764,Male,Other Provinces,Testing QA,Initial Programming,2022-1
2765,Male,Buenos Aires Province,FullStack Java,Advanced,2021-2
2766,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2767,Female,Buenos Aires Province,FullStack Python,4.0,2021-2
2768,Male,Buenos Aires Province,Testing QA,Advanced,2020-2
2769,Other,Other Provinces,Big Data,4.0,2021-1
2770,Male,Buenos Aires Province,FullStack PHP,4.0,2020-2
2771,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2772,Female,Other Provinces,Testing QA,4.0,2021-2
2773,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2774,Female,CABA,FullStack Java,Advanced,2021-1
2775,Male,Other Provinces,UX/UI Design,Advanced,2021-2
2776,Female,Buenos Aires Province,Big Data,4.0,2021-2
2777,Female,CABA,FullStack Java,4.0,2022-1
2778,Female,Other Provinces,FullStack Java,4.0,2021-1
2779,Male,Other Provinces,FullStack PHP,4.0,2020-2
2780,Female,CABA,FullStack Java,Advanced,2021-2
2781,Female,CABA,FullStack PHP,Advanced,2021-1
2782,Male,CABA,Big Data,Initial Programming,2021-2
2783,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2784,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2785,Male,Buenos Aires Province,Big Data,4.0,2022-1
2786,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2787,Male,CABA,Big Data,Advanced,2021-1
2788,Female,Other Provinces,FullStack PHP,Advanced,2020-2
2789,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-2
2790,Female,CABA,UX/UI Design,Advanced,2021-1
2791,Female,CABA,FullStack Python,4.0,2020-2
2792,Male,CABA,UX/UI Design,4.0,2021-1
2793,Female,Other Provinces,Testing QA,Initial Programming,2021-1
2794,Other,CABA,FullStack PHP,4.0,2021-2
2795,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2796,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2797,Male,Buenos Aires Province,Testing QA,Initial Programming,2021-2
2798,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
2799,Male,CABA,UX/UI Design,4.0,2020-2
2800,Male,CABA,FullStack PHP,4.0,2022-1
2801,Female,CABA,FullStack PHP,4.0,2021-1
2802,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2803,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2804,Female,CABA,UX/UI Design,Advanced,2020-2
2805,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2806,Female,CABA,Big Data,4.0,2021-1
2807,Male,Other Provinces,Big Data,Advanced,2022-1
2808,Female,CABA,UX/UI Design,4.0,2021-1
2809,Male,Buenos Aires Province,Testing QA,4.0,2021-2
2810,Female,Buenos Aires Province,FullStack Python,Initial Programming,2021-2
2811,Female,CABA,FullStack Python,4.0,2021-1
2812,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2813,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2814,Female,Buenos Aires Province,UX/UI Design,4.0,2020-2
2815,Male,Other Provinces,FullStack Python,Advanced,2022-1
2816,Male,CABA,Big Data,4.0,2021-2
2817,Female,CABA,FullStack JavaScript / Node.js,Advanced,2020-2
2818,Female,Buenos Aires Province,Big Data,Advanced,2022-1
2819,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2820,Male,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2821,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2822,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2823,Female,Other Provinces,FullStack PHP,4.0,2021-1
2824,Female,Buenos Aires Province,FullStack PHP,4.0,2021-2
2825,Male,CABA,FullStack Python,4.0,2021-2
2826,Male,CABA,FullStack PHP,Advanced,2020-2
2827,Female,CABA,Testing QA,4.0,2021-1
2828,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2829,Male,Other Provinces,Big Data,4.0,2021-1
2830,Male,CABA,FullStack Python,4.0,2022-1
2831,Male,CABA,UX/UI Design,4.0,2021-1
2832,Female,CABA,Testing QA,4.0,2022-1
2833,Female,Other Provinces,FullStack PHP,4.0,2021-1
2834,Male,Buenos Aires Province,FullStack PHP,Advanced,2021-2
2835,Female,Buenos Aires Province,UX/UI Design,Initial Programming,2021-1
2836,Female,Other Provinces,FullStack Java,4.0,2022-1
2837,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2838,Female,Buenos Aires Province,FullStack Python,Initial Programming,2020-2
2839,Female,Other Provinces,UX/UI Design,4.0,2022-1
2840,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2841,Female,Other Provinces,FullStack PHP,Advanced,2022-1
2842,Male,CABA,UX/UI Design,Advanced,2021-1
2843,Female,CABA,Big Data,Advanced,2022-1
2844,Female,CABA,FullStack PHP,4.0,2022-1
2845,Male,CABA,UX/UI Design,Initial Programming,2020-2
2846,Female,CABA,FullStack PHP,4.0,2021-1
2847,Female,Buenos Aires Province,FullStack PHP,Advanced,2021-1
2848,Male,Buenos Aires Province,Big Data,4.0,2022-1
2849,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2850,Female,Buenos Aires Province,UX/UI Design,Initial Programming,2021-2
2851,Female,Buenos Aires Province,FullStack Java,Initial Programming,2022-1
2852,Male,CABA,FullStack Python,4.0,2020-2
2853,Other,Buenos Aires Province,FullStack Python,Advanced,2021-2
2854,Female,Other Provinces,UX/UI Design,4.0,2020-2
2855,Male,CABA,UX/UI Design,4.0,2021-1
2856,Female,Buenos Aires Province,FullStack Python,Initial Programming,2022-1
2857,Female,CABA,Big Data,4.0,2021-1
2858,Female,Buenos Aires Province,Testing QA,4.0,2021-2
2859,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
2860,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2861,Female,CABA,UX/UI Design,Advanced,2022-1
2862,Female,Buenos Aires Province,UX/UI Design,4.0,2020-2
2863,Female,CABA,UX/UI Design,4.0,2021-1
2864,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2021-2
2865,Male,CABA,FullStack PHP,4.0,2021-1
2866,Male,Buenos Aires Province,FullStack PHP,4.0,2022-1
2867,Female,CABA,UX/UI Design,4.0,2020-2
2868,Female,CABA,Testing QA,4.0,2022-1
2869,Male,Other Provinces,Big Data,4.0,2021-1
2870,Male,CABA,FullStack Python,4.0,2020-2
2871,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2872,Female,CABA,UX/UI Design,4.0,2021-1
2873,Female,CABA,Testing QA,4.0,2020-2
2874,Female,Buenos Aires Province,FullStack Java,4.0,2020-2
2875,Female,CABA,UX/UI Design,4.0,2021-1
2876,Female,Buenos Aires Province,Testing QA,Advanced,2021-1
2877,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2878,Male,Buenos Aires Province,Big Data,4.0,2022-1
2879,Male,Buenos Aires Province,FullStack Python,4.0,2021-2
2880,Female,Buenos Aires Province,Testing QA,Advanced,2021-2
2881,Female,Buenos Aires Province,Testing QA,4.0,2020-2
2882,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2883,Female,CABA,FullStack Python,4.0,2020-2
2884,Female,CABA,Testing QA,4.0,2020-2
2885,Female,Other Provinces,FullStack Python,4.0,2021-2
2886,Female,Buenos Aires Province,FullStack PHP,4.0,2020-2
2887,Male,Other Provinces,FullStack Java,4.0,2022-1
2888,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2889,Male,CABA,Big Data,4.0,2021-1
2890,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2891,Male,Other Provinces,Big Data,4.0,2021-1
2892,Female,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2893,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
2894,Female,CABA,Big Data,4.0,2020-2
2895,Male,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2021-2
2896,Male,CABA,FullStack Python,Initial Programming,2021-2
2897,Male,Buenos Aires Province,FullStack PHP,4.0,2020-2
2898,Female,CABA,FullStack Java,4.0,2021-1
2899,Other,Buenos Aires Province,Big Data,Initial Programming,2021-2
2900,Female,CABA,FullStack PHP,Initial Programming,2022-1
2901,Male,Buenos Aires Province,Big Data,4.0,2022-1
2902,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2903,Male,Buenos Aires Province,Big Data,4.0,2021-1
2904,Female,CABA,Testing QA,4.0,2020-2
2905,Male,Other Provinces,FullStack Java,Advanced,2020-2
2906,Male,Other Provinces,FullStack Python,4.0,2020-2
2907,Female,Buenos Aires Province,Testing QA,Initial Programming,2021-1
2908,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2909,Female,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2910,Female,CABA,FullStack Python,4.0,2020-2
2911,Female,Buenos Aires Province,FullStack Python,Initial Programming,2021-2
2912,Male,Buenos Aires Province,FullStack Python,4.0,2021-2
2913,Female,CABA,UX/UI Design,4.0,2022-1
2914,Male,CABA,FullStack Python,Advanced,2022-1
2915,Female,CABA,Testing QA,4.0,2021-2
2916,Female,Other Provinces,Testing QA,4.0,2022-1
2917,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2918,Female,Buenos Aires Province,Testing QA,Initial Programming,2021-2
2919,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2920,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2921,Female,Other Provinces,FullStack Python,4.0,2020-2
2922,Male,Buenos Aires Province,FullStack Java,Initial Programming,2022-1
2923,Male,Other Provinces,FullStack PHP,4.0,2020-2
2924,Male,Buenos Aires Province,FullStack Java,Advanced,2021-1
2925,Male,Buenos Aires Province,UX/UI Design,4.0,2021-2
2926,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2927,Male,CABA,FullStack Java,4.0,2020-2
2928,Other,CABA,UX/UI Design,4.0,2021-1
2929,Female,Buenos Aires Province,FullStack Java,4.0,2021-1
2930,Male,CABA,FullStack Java,Initial Programming,2020-2
2931,Female,CABA,UX/UI Design,4.0,2020-2
2932,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2933,Male,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2934,Male,CABA,FullStack PHP,4.0,2020-2
2935,Male,CABA,UX/UI Design,4.0,2021-1
2936,Female,CABA,UX/UI Design,Advanced,2020-2
2937,Male,Other Provinces,FullStack Python,4.0,2020-2
2938,Male,Other Provinces,FullStack PHP,Initial Programming,2022-1
2939,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2940,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2020-2
2941,Female,CABA,Testing QA,4.0,2020-2
2942,Other,CABA,Big Data,Advanced,2021-2
2943,Male,CABA,UX/UI Design,4.0,2020-2
2944,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2945,Female,CABA,FullStack PHP,Advanced,2020-2
2946,Other,Other Provinces,Big Data,Advanced,2021-1
2947,Female,Buenos Aires Province,FullStack Java,4.0,2021-1
2948,Male,CABA,FullStack PHP,4.0,2020-2
2949,Male,Other Provinces,FullStack Python,4.0,2021-2
2950,Female,CABA,UX/UI Design,4.0,2022-1
2951,Male,CABA,Big Data,Advanced,2021-1
2952,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2953,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2954,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2955,Female,CABA,Big Data,Advanced,2021-2
2956,Female,Buenos Aires Province,FullStack Python,Advanced,2020-2
2957,Male,Buenos Aires Province,Testing QA,4.0,2021-2
2958,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2022-1
2959,Other,Buenos Aires Province,FullStack PHP,4.0,2020-2
2960,Female,CABA,Testing QA,Initial Programming,2020-2
2961,Male,Other Provinces,Testing QA,4.0,2020-2
2962,Male,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2963,Male,CABA,Testing QA,4.0,2020-2
2964,Female,Buenos Aires Province,Big Data,4.0,2021-2
2965,Male,CABA,UX/UI Design,4.0,2021-1
2966,Female,CABA,Big Data,4.0,2022-1
2967,Male,CABA,FullStack PHP,4.0,2020-2
2968,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2969,Male,Other Provinces,Testing QA,4.0,2021-2
2970,Female,Other Provinces,Big Data,4.0,2021-1
2971,Female,Buenos Aires Province,Testing QA,4.0,2022-1
2972,Male,CABA,UX/UI Design,4.0,2022-1
2973,Male,Other Provinces,FullStack Python,4.0,2021-1
2974,Female,CABA,FullStack Python,4.0,2021-2
2975,Male,CABA,Big Data,Initial Programming,2021-2
2976,Female,Buenos Aires Province,FullStack PHP,4.0,2020-2
2977,Male,Other Provinces,FullStack PHP,4.0,2020-2
2978,Male,CABA,UX/UI Design,4.0,2020-2
2979,Male,Buenos Aires Province,FullStack Java,4.0,2021-1
2980,Female,Buenos Aires Province,FullStack PHP,4.0,2022-1
2981,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2021-2
2982,Male,Buenos Aires Province,Testing QA,Initial Programming,2022-1
2983,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2984,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2985,Female,Buenos Aires Province,FullStack Java,4.0,2020-2
2986,Male,Other Provinces,FullStack PHP,4.0,2021-1
2987,Male,Other Provinces,Big Data,4.0,2021-1
2988,Male,Other Provinces,UX/UI Design,4.0,2021-2
2989,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2022-1
2990,Male,Other Provinces,Big Data,4.0,2022-1
2991,Male,CABA,FullStack PHP,4.0,2022-1
2992,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2993,Other,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2994,Male,CABA,FullStack Python,4.0,2021-1
2995,Male,CABA,FullStack Python,4.0,2021-2
2996,Male,Other Provinces,FullStack PHP,4.0,2021-1
2997,Male,Buenos Aires Province,Big Data,Initial Programming,2021-2
2998,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2999,Other,Other Provinces,FullStack PHP,4.0,2022-1
3000,Female,Buenos Aires Province,Testing QA,Advanced,2021-1
